price,baths,area,bedrooms,price_per_sqft,city_location
11800000,3,1361.2549999999999,3,8668.471373842522,Lahore_DHA 11 Rahbar
19000000,4,2178.008,4,8723.56759020169,Lahore_DHA 11 Rahbar
10500000,3,1361.2549999999999,3,7713.470290283599,Lahore_DHA 11 Rahbar
10400000,3,1361.2549999999999,3,7640.008668471374,Lahore_DHA 11 Rahbar
11000000,3,1361.2549999999999,3,8080.778399344723,Lahore_DHA 11 Rahbar
10500000,3,1361.2549999999999,3,7713.470290283599,Lahore_DHA 11 Rahbar
18000000,3,2178.008,3,8264.432453875284,Lahore_DHA 11 Rahbar
11000000,3,1361.2549999999999,3,8080.778399344723,Lahore_DHA 11 Rahbar
11500000,3,1361.2549999999999,3,8448.086508405846,Lahore_DHA 11 Rahbar
12500000,3,1361.2549999999999,3,9182.702726528094,Lahore_DHA 11 Rahbar
12500000,3,1361.2549999999999,3,9182.702726528094,Lahore_DHA 11 Rahbar
12500000,3,1361.2549999999999,3,9182.702726528094,Lahore_DHA 11 Rahbar
12000000,3,1361.2549999999999,3,8815.39461746697,Lahore_DHA 11 Rahbar
19000000,5,2178.008,5,8723.56759020169,Lahore_DHA 11 Rahbar
12000000,3,1633.5059999999999,3,7346.162181222476,Lahore_DHA 11 Rahbar
10400000,3,1361.2549999999999,3,7640.008668471374,Lahore_DHA 11 Rahbar
11700000,3,1361.2549999999999,3,8595.009752030297,Lahore_DHA 11 Rahbar
10500000,3,1361.2549999999999,3,7713.470290283599,Lahore_DHA 11 Rahbar
11000000,3,1361.2549999999999,3,8080.778399344723,Lahore_DHA 11 Rahbar
11500000,3,1361.2549999999999,3,8448.086508405846,Lahore_DHA 11 Rahbar
110000000,6,10890.0,6,10101.0101010101,Lahore_DHA Defence
108500000,7,10890.0,7,9963.269054178145,Lahore_DHA Defence
24500000,4,1905.7569999999998,4,12855.783817139332,Lahore_DHA Defence
15000000,3,1361.2549999999999,3,11019.243271833713,Lahore_DHA Defence
72000000,5,5445.0,5,13223.140495867769,Lahore_DHA Defence
56000000,5,5445.0,5,10284.664830119376,Lahore_DHA Defence
17500000,3,1361.2549999999999,3,12855.783817139332,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
79000000,10,10890.0,10,7254.361799816345,Lahore_DHA Defence
68000000,7,5445.0,7,12488.52157943067,Lahore_DHA Defence
62500000,8,5445.0,8,11478.42056932966,Lahore_DHA Defence
132500000,7,10890.0,7,12167.12580348944,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
16000000,4,1361.2549999999999,4,11753.859489955961,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
120000000,6,10890.0,8,11019.283746556473,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
14500000,2,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
15000000,3,1361.2549999999999,3,11019.243271833713,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
22500000,4,1905.7569999999998,4,11806.332076964693,Lahore_DHA Defence
60000000,3,5445.0,4,11019.283746556473,Lahore_DHA Defence
15500000,4,1361.2549999999999,4,11386.551380894836,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
58000000,5,5445.0,5,10651.974288337924,Lahore_DHA Defence
13500000,3,1361.2549999999999,3,9917.318944650342,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
112500000,5,10890.0,5,10330.578512396694,Lahore_DHA Defence
34000000,4,2722.5099999999998,4,12488.47570807821,Lahore_DHA Defence
30000000,4,2722.5099999999998,4,11019.243271833713,Lahore_DHA Defence
21000000,3,1905.7569999999998,3,11019.243271833713,Lahore_DHA Defence
20000000,3,1633.5059999999999,3,12243.603635370793,Lahore_DHA Defence
17000000,3,1361.2549999999999,3,12488.47570807821,Lahore_DHA Defence
135000000,7,10890.0,7,12396.694214876034,Lahore_DHA Defence
54000000,6,5445.0,6,9917.355371900827,Lahore_DHA Defence
140000000,4,10890.0,5,12855.831037649219,Lahore_DHA Defence
16500000,4,1361.2549999999999,4,12121.167599017084,Lahore_DHA Defence
28000000,6,2722.5099999999998,6,10284.627053711465,Lahore_DHA Defence
30000000,4,2722.5099999999998,4,11019.243271833713,Lahore_DHA Defence
14900000,4,1361.2549999999999,4,10945.781650021489,Lahore_DHA Defence
105000000,6,10890.0,7,9641.873278236915,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
105000000,6,10890.0,6,9641.873278236915,Lahore_DHA Defence
15000000,4,1361.2549999999999,4,11019.243271833713,Lahore_DHA Defence
50000000,10,5445.0,10,9182.736455463728,Lahore_DHA Defence
17500000,2,2722.5099999999998,2,6427.891908569666,Lahore_DHA Defence
17600000,2,2722.5099999999998,2,6464.6227194757785,Lahore_DHA Defence
59000000,5,5445.0,5,10835.6290174472,Lahore_DHA Defence
37000000,3,5445.0,3,6795.224977043159,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
62500000,5,5445.0,5,11478.42056932966,Lahore_DHA Defence
62500000,5,5445.0,5,11478.42056932966,Lahore_DHA Defence
63500000,5,5445.0,5,11662.075298438935,Lahore_DHA Defence
22000000,4,1905.7569999999998,4,11543.969141921032,Lahore_DHA Defence
122500000,6,10890.0,6,11248.852157943067,Lahore_DHA Defence
21500000,3,1905.7569999999998,3,11281.606206877374,Lahore_DHA Defence
12000000,3,1361.2549999999999,3,8815.39461746697,Lahore_DHA Defence
15000000,4,1361.2549999999999,4,11019.243271833713,Lahore_DHA Defence
140000000,6,10890.0,6,12855.831037649219,Lahore_DHA Defence
60000000,7,5445.0,7,11019.283746556473,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
62500000,5,5445.0,5,11478.42056932966,Lahore_DHA Defence
62500000,5,5445.0,5,11478.42056932966,Lahore_DHA Defence
18000000,3,1361.2549999999999,3,13223.091926200455,Lahore_DHA Defence
56500000,5,5445.0,5,10376.492194674012,Lahore_DHA Defence
18000000,4,1361.2549999999999,4,13223.091926200455,Lahore_DHA Defence
160000000,10,21780.0,10,7346.189164370982,Lahore_DHA Defence
70000000,5,5445.0,5,12855.831037649219,Lahore_DHA Defence
15000000,3,1361.2549999999999,3,11019.243271833713,Lahore_DHA Defence
50000000,9,5445.0,9,9182.736455463728,Lahore_DHA Defence
140000000,6,10890.0,6,12855.831037649219,Lahore_DHA Defence
35000000,3,2722.5099999999998,3,12855.783817139332,Lahore_DHA Defence
61500000,5,5445.0,5,11294.765840220385,Lahore_DHA Defence
21000000,3,1905.7569999999998,3,11019.243271833713,Lahore_DHA Defence
60000000,5,5445.0,5,11019.283746556473,Lahore_DHA Defence
16500000,3,1361.2549999999999,3,12121.167599017084,Lahore_DHA Defence
21500000,3,1905.7569999999998,3,11281.606206877374,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
22000000,3,1905.7569999999998,3,11543.969141921032,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
58000000,3,5445.0,3,10651.974288337924,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
23000000,4,1905.7569999999998,4,12068.695012008353,Lahore_DHA Defence
18000000,3,1361.2549999999999,3,13223.091926200455,Lahore_DHA Defence
32500000,3,2722.5099999999998,3,11937.513544486523,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
15000000,3,1361.2549999999999,4,11019.243271833713,Lahore_DHA Defence
79000000,10,10890.0,10,7254.361799816345,Lahore_DHA Defence
72500000,7,5445.0,7,13314.967860422406,Lahore_DHA Defence
130000000,6,10890.0,6,11937.557392102846,Lahore_DHA Defence
13200000,3,1361.2549999999999,3,9696.934079213668,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Lahore_DHA Defence
30000000,4,2722.5099999999998,4,11019.243271833713,Lahore_DHA Defence
45000000,3,5445.0,3,8264.462809917355,Lahore_DHA Defence
94500000,10,10890.0,10,8677.685950413223,Lahore_DHA Defence
16000000,3,1361.2549999999999,3,11753.859489955961,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
13500000,3,1361.2549999999999,3,9917.318944650342,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
16500000,3,1361.2549999999999,3,12121.167599017084,Lahore_DHA Defence
32000000,4,2722.5099999999998,4,11753.859489955961,Lahore_DHA Defence
60000000,4,5445.0,4,11019.283746556473,Lahore_DHA Defence
15800000,3,1361.2549999999999,3,11606.936246331512,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
58500000,7,5445.0,7,10743.801652892562,Lahore_DHA Defence
13000000,3,1361.2549999999999,3,9550.010835589219,Lahore_DHA Defence
60000000,7,5445.0,7,11019.283746556473,Lahore_DHA Defence
260000000,6,21780.0,6,11937.557392102846,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
68500000,5,5445.0,5,12580.348943985307,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
110000000,7,10890.0,7,10101.0101010101,Lahore_DHA Defence
68500000,5,5445.0,5,12580.348943985307,Lahore_DHA Defence
17000000,3,1361.2549999999999,3,12488.47570807821,Lahore_DHA Defence
125000000,6,10890.0,6,11478.42056932966,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
30500000,4,2722.5099999999998,4,11202.897326364275,Lahore_DHA Defence
70000000,5,5445.0,5,12855.831037649219,Lahore_DHA Defence
73500000,6,5445.0,6,13498.62258953168,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
300000000,10,21780.0,11,13774.104683195592,Lahore_DHA Defence
33500000,5,2722.5099999999998,5,12304.821653547646,Lahore_DHA Defence
67500000,6,5445.0,6,12396.694214876034,Lahore_DHA Defence
140000000,5,10890.0,5,12855.831037649219,Lahore_DHA Defence
32500000,4,2722.5099999999998,4,11937.513544486523,Lahore_DHA Defence
56000000,5,5445.0,5,10284.664830119376,Lahore_DHA Defence
60000000,5,5445.0,5,11019.283746556473,Lahore_DHA Defence
57500000,5,5445.0,5,10560.146923783288,Lahore_DHA Defence
16000000,3,1361.2549999999999,3,11753.859489955961,Lahore_DHA Defence
15000000,3,1361.2549999999999,4,11019.243271833713,Lahore_DHA Defence
17000000,3,2178.008,3,7805.2973175488805,Lahore_DHA Defence
31500000,3,2722.5099999999998,3,11570.2054354254,Lahore_DHA Defence
57500000,5,5445.0,5,10560.146923783288,Lahore_DHA Defence
15000000,3,1361.2549999999999,4,11019.243271833713,Lahore_DHA Defence
17000000,4,1361.2549999999999,4,12488.47570807821,Lahore_DHA Defence
61000000,5,5445.0,5,11202.93847566575,Lahore_DHA Defence
13000000,3,1361.2549999999999,3,9550.010835589219,Lahore_DHA Defence
110300000,6,10890.0,6,10128.558310376493,Lahore_DHA Defence
58000000,5,5445.0,5,10651.974288337924,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
13000000,3,1361.2549999999999,3,9550.010835589219,Lahore_DHA Defence
33000000,4,2722.5099999999998,4,12121.167599017084,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
17000000,4,1361.2549999999999,4,12488.47570807821,Lahore_DHA Defence
37000000,5,2722.5099999999998,6,13590.40003526158,Lahore_DHA Defence
122500000,10,10890.0,11,11248.852157943067,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
13500000,3,1361.2549999999999,3,9917.318944650342,Lahore_DHA Defence
60500000,5,5445.0,5,11111.111111111111,Lahore_DHA Defence
37500000,4,2722.5099999999998,4,13774.054089792142,Lahore_DHA Defence
16500000,3,1361.2549999999999,3,12121.167599017084,Lahore_DHA Defence
14500000,3,1633.5059999999999,3,8876.612635643825,Lahore_DHA Defence
15400000,3,1361.2549999999999,3,11313.089759082612,Lahore_DHA Defence
30000000,4,2722.5099999999998,4,11019.243271833713,Lahore_DHA Defence
37500000,4,2722.5099999999998,4,13774.054089792142,Lahore_DHA Defence
60500000,5,5445.0,5,11111.111111111111,Lahore_DHA Defence
22500000,4,1905.7569999999998,4,11806.332076964693,Lahore_DHA Defence
35000000,4,2722.5099999999998,4,12855.783817139332,Lahore_DHA Defence
21000000,3,1905.7569999999998,3,11019.243271833713,Lahore_DHA Defence
110300000,6,10890.0,6,10128.558310376493,Lahore_DHA Defence
110300000,6,10890.0,6,10128.558310376493,Lahore_DHA Defence
30000000,4,2722.5099999999998,4,11019.243271833713,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
61000000,5,5445.0,5,11202.93847566575,Lahore_DHA Defence
35000000,5,2994.7609999999995,5,11687.076197399394,Lahore_DHA Defence
52500000,6,5445.0,6,9641.873278236915,Lahore_DHA Defence
36000000,4,2722.5099999999998,4,13223.091926200455,Lahore_DHA Defence
113000000,5,10890.0,5,10376.492194674012,Lahore_DHA Defence
72500000,5,5445.0,5,13314.967860422406,Lahore_DHA Defence
18500000,3,1361.2549999999999,3,13590.40003526158,Lahore_DHA Defence
17000000,4,1361.2549999999999,4,12488.47570807821,Lahore_DHA Defence
113000000,5,10890.0,5,10376.492194674012,Lahore_DHA Defence
72500000,5,5445.0,5,13314.967860422406,Lahore_DHA Defence
113000000,5,10890.0,5,10376.492194674012,Lahore_DHA Defence
72500000,5,5445.0,5,13314.967860422406,Lahore_DHA Defence
35000000,4,2722.5099999999998,4,12855.783817139332,Lahore_DHA Defence
60000000,7,5445.0,7,11019.283746556473,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
13000000,3,1361.2549999999999,3,9550.010835589219,Lahore_DHA Defence
64000000,5,5445.0,5,11753.902662993572,Lahore_DHA Defence
31500000,4,2722.5099999999998,4,11570.2054354254,Lahore_DHA Defence
57500000,5,5445.0,5,10560.146923783288,Lahore_DHA Defence
36500000,5,2722.5099999999998,5,13406.745980731017,Lahore_DHA Defence
15000000,4,1361.2549999999999,4,11019.243271833713,Lahore_DHA Defence
36500000,5,2722.5099999999998,5,13406.745980731017,Lahore_DHA Defence
113000000,5,10890.0,5,10376.492194674012,Lahore_DHA Defence
72500000,5,5445.0,5,13314.967860422406,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
60000000,5,5445.0,5,11019.283746556473,Lahore_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Lahore_DHA Defence
33500000,4,2722.5099999999998,4,12304.821653547646,Lahore_DHA Defence
70000000,5,5445.0,5,12855.831037649219,Lahore_DHA Defence
75000000,5,5445.0,5,13774.104683195592,Lahore_DHA Defence
113000000,5,10890.0,5,10376.492194674012,Lahore_DHA Defence
72500000,5,5445.0,5,13314.967860422406,Lahore_DHA Defence
21000000,3,1905.7569999999998,3,11019.243271833713,Lahore_DHA Defence
15000000,3,1633.5059999999999,3,9182.702726528094,Lahore_DHA Defence
113000000,8,10890.0,8,10376.492194674012,Lahore_DHA Defence
72500000,5,5445.0,5,13314.967860422406,Lahore_DHA Defence
22500000,4,1905.7569999999998,4,11806.332076964693,Lahore_DHA Defence
110300000,5,10890.0,6,10128.558310376493,Lahore_DHA Defence
58000000,5,5445.0,5,10651.974288337924,Lahore_DHA Defence
35000000,5,2994.7609999999995,5,11687.076197399394,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
61000000,5,5445.0,5,11202.93847566575,Lahore_DHA Defence
110300000,5,10890.0,6,10128.558310376493,Lahore_DHA Defence
61000000,4,5445.0,5,11202.93847566575,Lahore_DHA Defence
15000000,3,1361.2549999999999,3,11019.243271833713,Lahore_DHA Defence
14000000,3,1361.2549999999999,3,10284.627053711465,Lahore_DHA Defence
110300000,6,10890.0,6,10128.558310376493,Lahore_DHA Defence
35000000,5,2994.7609999999995,5,11687.076197399394,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
61000000,5,5445.0,5,11202.93847566575,Lahore_DHA Defence
17000000,3,1361.2549999999999,3,12488.47570807821,Lahore_DHA Defence
32000000,4,2722.5099999999998,4,11753.859489955961,Lahore_DHA Defence
110000000,8,10890.0,8,10101.0101010101,Lahore_DHA Defence
35000000,4,2722.5099999999998,4,12855.783817139332,Lahore_DHA Defence
21500000,4,1905.7569999999998,4,11281.606206877374,Lahore_DHA Defence
67500000,5,5445.0,5,12396.694214876034,Lahore_DHA Defence
56500000,5,5445.0,5,10376.492194674012,Lahore_DHA Defence
57500000,5,5445.0,5,10560.146923783288,Lahore_DHA Defence
34500000,4,2722.5099999999998,4,12672.12976260877,Lahore_DHA Defence
33000000,5,2722.5099999999998,5,12121.167599017084,Lahore_DHA Defence
35000000,6,2722.5099999999998,6,12855.783817139332,Lahore_DHA Defence
110000000,6,10890.0,6,10101.0101010101,Lahore_DHA Defence
22500000,3,1905.7569999999998,4,11806.332076964693,Lahore_DHA Defence
14500000,3,1633.5059999999999,3,8876.612635643825,Lahore_DHA Defence
18000000,3,1905.7569999999998,3,9445.065661571754,Lahore_DHA Defence
140000000,6,10890.0,6,12855.831037649219,Lahore_DHA Defence
59500000,7,5445.0,7,10927.456382001836,Lahore_DHA Defence
147500000,5,10890.0,5,13544.536271808998,Lahore_DHA Defence
56000000,5,5445.0,5,10284.664830119376,Lahore_DHA Defence
13500000,3,1361.2549999999999,3,9917.318944650342,Lahore_DHA Defence
37500000,5,2722.5099999999998,5,13774.054089792142,Lahore_DHA Defence
67000000,5,5445.0,5,12304.866850321396,Lahore_DHA Defence
23000000,4,1905.7569999999998,4,12068.695012008353,Lahore_DHA Defence
22500000,4,1905.7569999999998,4,11806.332076964693,Lahore_DHA Defence
32000000,5,2722.5099999999998,5,11753.859489955961,Lahore_DHA Defence
24000000,4,1905.7569999999998,4,12593.420882095672,Lahore_DHA Defence
61000000,5,5445.0,5,11202.93847566575,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
32500000,5,2722.5099999999998,5,11937.513544486523,Lahore_DHA Defence
17000000,3,2722.5099999999998,3,6244.237854039105,Lahore_DHA Defence
135000000,6,10890.0,6,12396.694214876034,Lahore_DHA Defence
31500000,4,2722.5099999999998,4,11570.2054354254,Lahore_DHA Defence
60000000,6,5445.0,6,11019.283746556473,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
63500000,5,5445.0,5,11662.075298438935,Lahore_DHA Defence
34000000,5,2994.7609999999995,5,11353.159734616554,Lahore_DHA Defence
35000000,4,2722.5099999999998,4,12855.783817139332,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
140000000,6,10890.0,6,12855.831037649219,Lahore_DHA Defence
21500000,4,1905.7569999999998,4,11281.606206877374,Lahore_DHA Defence
22500000,4,1905.7569999999998,4,11806.332076964693,Lahore_DHA Defence
22500000,4,1905.7569999999998,4,11806.332076964693,Lahore_DHA Defence
30500000,4,2722.5099999999998,4,11202.897326364275,Lahore_DHA Defence
32500000,4,2722.5099999999998,4,11937.513544486523,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
16500000,3,1361.2549999999999,3,12121.167599017084,Lahore_DHA Defence
14500000,3,1633.5059999999999,3,8876.612635643825,Lahore_DHA Defence
90000000,10,10890.0,10,8264.462809917355,Lahore_DHA Defence
26500000,3,2722.5099999999998,3,9733.66489011978,Lahore_DHA Defence
16500000,3,1361.2549999999999,3,12121.167599017084,Lahore_DHA Defence
36000000,4,2722.5099999999998,4,13223.091926200455,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
32000000,4,2722.5099999999998,4,11753.859489955961,Lahore_DHA Defence
62500000,5,5445.0,5,11478.42056932966,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
23500000,4,1905.7569999999998,4,12331.057947052013,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
16000000,3,1361.2549999999999,3,11753.859489955961,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
140000000,5,10890.0,5,12855.831037649219,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
61000000,4,5445.0,4,11202.93847566575,Lahore_DHA Defence
15900000,3,1361.2549999999999,3,11680.397868143737,Lahore_DHA Defence
32500000,2,2722.5099999999998,2,11937.513544486523,Lahore_DHA Defence
16500000,3,1361.2549999999999,3,12121.167599017084,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
36000000,4,2722.5099999999998,4,13223.091926200455,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
32000000,4,2722.5099999999998,4,11753.859489955961,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
18000000,4,1361.2549999999999,4,13223.091926200455,Lahore_DHA Defence
110000000,7,10890.0,7,10101.0101010101,Lahore_DHA Defence
61000000,4,5445.0,4,11202.93847566575,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
60000000,5,5445.0,5,11019.283746556473,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
32500000,3,2722.5099999999998,3,11937.513544486523,Lahore_DHA Defence
16500000,3,1361.2549999999999,3,12121.167599017084,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
33000000,4,2722.5099999999998,4,12121.167599017084,Lahore_DHA Defence
36000000,4,2722.5099999999998,4,13223.091926200455,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
23500000,4,1905.7569999999998,4,12331.057947052013,Lahore_DHA Defence
32000000,4,2722.5099999999998,4,11753.859489955961,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
16000000,3,1361.2549999999999,3,11753.859489955961,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
14500000,3,1361.2549999999999,3,10651.93516277259,Lahore_DHA Defence
15000000,3,1361.2549999999999,3,11019.243271833713,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
15500000,3,1361.2549999999999,3,11386.551380894836,Lahore_DHA Defence
61000000,4,5445.0,4,11202.93847566575,Lahore_DHA Defence
15000000,3,1361.2549999999999,3,11019.243271833713,Lahore_DHA Defence
30500000,4,2722.5099999999998,4,11202.897326364275,Lahore_DHA Defence
14500000,3,1633.5059999999999,3,8876.612635643825,Lahore_DHA Defence
14500000,3,1633.5059999999999,3,8876.612635643825,Lahore_DHA Defence
32500000,3,2722.5099999999998,3,11937.513544486523,Lahore_DHA Defence
16500000,3,1361.2549999999999,3,12121.167599017084,Lahore_DHA Defence
16000000,3,1361.2549999999999,3,11753.859489955961,Lahore_DHA Defence
16000000,3,1361.2549999999999,3,11753.859489955961,Lahore_DHA Defence
55000000,5,5445.0,5,10101.0101010101,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
32500000,4,2722.5099999999998,4,11937.513544486523,Lahore_DHA Defence
56000000,5,5445.0,5,10284.664830119376,Lahore_DHA Defence
67000000,5,5445.0,5,12304.866850321396,Lahore_DHA Defence
34000000,4,2722.5099999999998,4,12488.47570807821,Lahore_DHA Defence
22000000,3,1633.5059999999999,3,13467.963998907871,Lahore_DHA Defence
32000000,5,2722.5099999999998,5,11753.859489955961,Lahore_DHA Defence
68000000,6,5445.0,6,12488.52157943067,Lahore_DHA Defence
14000000,2,1361.2549999999999,3,10284.627053711465,Lahore_DHA Defence
23000000,4,1905.7569999999998,4,12068.695012008353,Lahore_DHA Defence
60000000,4,5445.0,4,11019.283746556473,Lahore_DHA Defence
59000000,6,5445.0,6,10835.6290174472,Lahore_DHA Defence
23500000,5,2178.008,5,10789.675703670511,Lahore_DHA Defence
13800000,3,1361.2549999999999,3,10137.703810087016,Lahore_DHA Defence
67000000,5,5445.0,5,12304.866850321396,Lahore_DHA Defence
62900000,5,5445.0,5,11551.88246097337,Lahore_DHA Defence
32500000,3,2722.5099999999998,3,11937.513544486523,Lahore_DHA Defence
17600000,3,1361.2549999999999,3,12929.245438951557,Lahore_DHA Defence
24500000,5,1905.7569999999998,5,12855.783817139332,Lahore_DHA Defence
13500000,3,1361.2549999999999,3,9917.318944650342,Lahore_DHA Defence
52500000,6,5445.0,6,9641.873278236915,Lahore_DHA Defence
35000000,5,2994.7609999999995,5,11687.076197399394,Lahore_DHA Defence
65000000,5,5445.0,5,11937.557392102846,Lahore_DHA Defence
61000000,5,5445.0,5,11202.93847566575,Lahore_DHA Defence
31000000,4,2722.5099999999998,4,11386.551380894836,Lahore_DHA Defence
